locationid,locationname,time,regionid
ADMIN_BVT_00000,Bouvet I.,1995,SOUT
ADMIN_FLK_00000,Falkland Islands,1995,SOUT
ADMIN_SGS_00000,South Georgia & the,1995,SOUT
ADMIN_DZA_00000,Ain Temouchent,1995,SMED
ADMIN_DZA_00001,Laghouat,1995,SMED
ADMIN_DZA_00002,Oum el Bouaghi,1995,SMED
ADMIN_DZA_00003,Skikda,1995,SMED
ADMIN_DZA_00004,Tamanghasset,1995,SMED
ADMIN_DZA_00005,Illizi,1995,SMED
ADMIN_DZA_00006,Djelfa,1995,SMED
ADMIN_DZA_00007,Bouira,1995,SMED
ADMIN_DZA_00008,Relizane,1995,SMED
ADMIN_DZA_00009,Tissemsilt,1995,SMED
ADMIN_DZA_00010,Batna,1995,SMED
ADMIN_DZA_00011,Constantine,1995,SMED
ADMIN_DZA_00012,M'Sila,1995,SMED
ADMIN_DZA_00013,Tiaret,1995,SMED
ADMIN_DZA_00014,Tlemcen,1995,SMED
ADMIN_DZA_00015,Annaba,1995,SMED
ADMIN_DZA_00016,Boumerdes,1995,SMED
ADMIN_DZA_00017,Bejaia,1995,SMED
ADMIN_DZA_00018,Tindouf,1995,SMED
ADMIN_DZA_00019,Tipaza,1995,SMED
ADMIN_DZA_00020,Ain Defla,1995,SMED
ADMIN_DZA_00021,Naama,1995,SMED
ADMIN_DZA_00022,Chlef,1995,SMED
ADMIN_DZA_00023,El Tarf,1995,SMED
ADMIN_DZA_00024,Blida,1995,SMED
ADMIN_DZA_00025,Ghardaia,1995,SMED
ADMIN_DZA_00026,Mostaganem,1995,SMED
ADMIN_DZA_00027,Khenchela,1995,SMED
ADMIN_DZA_00028,Tizi Ouzou,1995,SMED
ADMIN_DZA_00029,Saida,1995,SMED
ADMIN_DZA_00030,Medea,1995,SMED
ADMIN_DZA_00031,Adrar,1995,SMED
ADMIN_DZA_00032,Guelma,1995,SMED
ADMIN_DZA_00033,Alger,1995,SMED
ADMIN_DZA_00034,El Bayadh,1995,SMED
ADMIN_DZA_00035,Ouargla,1995,SMED
ADMIN_DZA_00036,Souk Ahras,1995,SMED
ADMIN_DZA_00037,Sidi bel Abbes,1995,SMED
ADMIN_DZA_00038,Bourdj Bou Arrer,1995,SMED
ADMIN_DZA_00039,Mila,1995,SMED
ADMIN_DZA_00040,Oran,1995,SMED
ADMIN_DZA_00041,Jijel,1995,SMED
ADMIN_DZA_00042,Tebessa,1995,SMED
ADMIN_DZA_00043,Setif,1995,SMED
ADMIN_DZA_00044,El Oued,1995,SMED
ADMIN_DZA_00045,Mascara,1995,SMED
ADMIN_DZA_00046,Bechar,1995,SMED
ADMIN_DZA_00047,Biskra,1995,SMED
ADMIN_EGY_00000,Al Wadi al Jadid,1995,SMED
ADMIN_EGY_00001,Ash Sharqiyah,1995,SMED
ADMIN_EGY_00002,Aswan,1995,SMED
ADMIN_EGY_00003,Al Minufiyah,1995,SMED
ADMIN_EGY_00004,Shamal Sina',1995,SMED
ADMIN_EGY_00005,Al Qalyubiyah,1995,SMED
ADMIN_EGY_00006,Al Buhayrah,1995,SMED
ADMIN_EGY_00007,Bani Suwayf,1995,SMED
ADMIN_EGY_00008,Janub Sina',1995,SMED
ADMIN_EGY_00009,Al Jizah,1995,SMED
ADMIN_EGY_00010,Al Minya,1995,SMED
ADMIN_EGY_00011,Asyut,1995,SMED
ADMIN_EGY_00012,Al Fayyum,1995,SMED
ADMIN_EGY_00013,Suhaj,1995,SMED
ADMIN_EGY_00014,Al Qahirah,1995,SMED
ADMIN_EGY_00015,Qina,1995,SMED
ADMIN_EGY_00016,Bur Sa'id,1995,SMED
ADMIN_EGY_00017,Kafr ash Shaykh,1995,SMED
ADMIN_EGY_00018,Marsa Matruh,1995,SMED
ADMIN_EGY_00019,Dumyat,1995,SMED
ADMIN_EGY_00020,As Suways,1995,SMED
ADMIN_EGY_00021,Al Isma'iliyah,1995,SMED
ADMIN_EGY_00022,Al Bahr al Ahmar,1995,SMED
ADMIN_EGY_00023,Al Iskandariyah,1995,SMED
ADMIN_EGY_00024,Ad Daqahliyah,1995,SMED
ADMIN_EGY_00025,Al Gharbiyah,1995,SMED
ADMIN_ISR_00000,Hefa,1995,SMED
ADMIN_ISR_00001,Tel Aviv,1995,SMED
ADMIN_ISR_00002,Hadarom,1995,SMED
ADMIN_ISR_00003,Hazafon,1995,SMED
ADMIN_ISR_00004,Hamerkaz,1995,SMED
ADMIN_ISR_00005,Yerushalayim,1995,SMED
ADMIN_JOR_00000,At Tafilah,1995,SMED
ADMIN_JOR_00001,Az Zarqa,1995,SMED
ADMIN_JOR_00002,Al Balqa',1995,SMED
ADMIN_JOR_00003,Ma'an,1995,SMED
ADMIN_JOR_00004,Al Mafraq,1995,SMED
ADMIN_JOR_00005,Irbid,1995,SMED
ADMIN_JOR_00006,'Amman,1995,SMED
ADMIN_JOR_00007,Al Karak,1995,SMED
ADMIN_LBN_00000,Bayrut,1995,SMED
ADMIN_LBN_00001,Ash Shamal,1995,SMED
ADMIN_LBN_00002,Jabal Lubnan,1995,SMED
ADMIN_LBN_00003,Al Biqa',1995,SMED
ADMIN_LBN_00004,An Nabatiyah,1995,SMED
ADMIN_LBN_00005,Sayda,1995,SMED
ADMIN_LBY_00000,Ajdabiya,1995,SMED
ADMIN_LBY_00001,Sabha,1995,SMED
ADMIN_LBY_00002,Al Jabal al Akhdar,1995,SMED
ADMIN_LBY_00003,Tarabulus,1995,SMED
ADMIN_LBY_00004,Banghazi,1995,SMED
ADMIN_LBY_00005,Darnah,1995,SMED
ADMIN_LBY_00006,An Nuqat al Khams,1995,SMED
ADMIN_LBY_00007,Zlitan,1995,SMED
ADMIN_LBY_00008,Al Khums,1995,SMED
ADMIN_LBY_00009,Murzuq,1995,SMED
ADMIN_LBY_00010,Al Jufrah,1995,SMED
ADMIN_LBY_00011,Gharyan,1995,SMED
ADMIN_LBY_00012,Yafran,1995,SMED
ADMIN_LBY_00013,Tarhunah,1995,SMED
ADMIN_LBY_00014,Al 'Aziziyah,1995,SMED
ADMIN_LBY_00015,Surt,1995,SMED
ADMIN_LBY_00016,Awbari,1995,SMED
ADMIN_LBY_00017,Ghadamis,1995,SMED
ADMIN_LBY_00018,Al Kufrah,1995,SMED
ADMIN_LBY_00019,Az Zawiyah,1995,SMED
ADMIN_LBY_00020,Tubruq,1995,SMED
ADMIN_LBY_00021,Ash Shati',1995,SMED
ADMIN_LBY_00022,Misratah,1995,SMED
ADMIN_LBY_00023,Al Fatih,1995,SMED
ADMIN_LBY_00024,Sawfajjin,1995,SMED
ADMIN_MAR_00006,Eastern,1995,SMED
ADMIN_PSE_00000,Gaza Strip,1995,SMED
ADMIN_PSE_00001,West Bank,1995,SMED
ADMIN_SYR_00000,As Suwayda',1995,SMED
ADMIN_SYR_00001,Tartus,1995,SMED
ADMIN_SYR_00002,Al Ladhiqiyah,1995,SMED
ADMIN_SYR_00003,Dar'a,1995,SMED
ADMIN_SYR_00004,Dayr az Zawr,1995,SMED
ADMIN_SYR_00005,Halab,1995,SMED
ADMIN_SYR_00006,Hims,1995,SMED
ADMIN_SYR_00007,Idlib,1995,SMED
ADMIN_SYR_00008,Al Qunaytirah,1995,SMED
ADMIN_SYR_00009,Al Hasakah,1995,SMED
ADMIN_SYR_00010,Ar Raqqah,1995,SMED
ADMIN_SYR_00011,Dimashq,1995,SMED
ADMIN_SYR_00012,Hamah,1995,SMED
ADMIN_TUN_00000,Qabis,1995,SMED
ADMIN_TUN_00001,Al Qayrawan,1995,SMED
ADMIN_TUN_00002,Tatawin,1995,SMED
ADMIN_TUN_00003,Nabul,1995,SMED
ADMIN_TUN_00004,Qafsah,1995,SMED
ADMIN_TUN_00005,Tawzar,1995,SMED
ADMIN_TUN_00006,Bajah,1995,SMED
ADMIN_TUN_00007,Jundubah,1995,SMED
ADMIN_TUN_00008,Aryanah,1995,SMED
ADMIN_TUN_00009,Al Kaf,1995,SMED
ADMIN_TUN_00010,Tunis,1995,SMED
ADMIN_TUN_00011,Bin 'Arus,1995,SMED
ADMIN_TUN_00012,Banzart,1995,SMED
ADMIN_TUN_00013,Zaghwan,1995,SMED
ADMIN_TUN_00014,Quibili,1995,SMED
ADMIN_TUN_00015,Al Mahdiyah,1995,SMED
ADMIN_TUN_00016,Al Qasrayn,1995,SMED
ADMIN_TUN_00017,Sidi Bu Zayd,1995,SMED
ADMIN_TUN_00018,Madaniyin,1995,SMED
ADMIN_TUN_00019,Silyanah,1995,SMED
ADMIN_TUN_00020,Susah,1995,SMED
ADMIN_TUN_00021,Safaqis,1995,SMED
ADMIN_TUN_00022,Al Munastir,1995,SMED
ADMIN_TUR_00000,Istanbul,1995,SMED
ADMIN_TUR_00001,Tekirdag,1995,SMED
ADMIN_TUR_00002,Kastamonu,1995,SMED
ADMIN_TUR_00003,Icel,1995,SMED
ADMIN_TUR_00004,Kahraman Maras,1995,SMED
ADMIN_TUR_00005,Edirne,1995,SMED
ADMIN_TUR_00006,Amasya,1995,SMED
ADMIN_TUR_00007,Konya,1995,SMED
ADMIN_TUR_00008,Adiyaman,1995,SMED
ADMIN_TUR_00009,Rize,1995,SMED
ADMIN_TUR_00010,Sivas,1995,SMED
ADMIN_TUR_00011,Nevsehir,1995,SMED
ADMIN_TUR_00012,Mus,1995,SMED
ADMIN_TUR_00013,Canakkale,1995,SMED
ADMIN_TUR_00014,Kirsehir,1995,SMED
ADMIN_TUR_00015,Kirklareli,1995,SMED
ADMIN_TUR_00016,Van,1995,SMED
ADMIN_TUR_00017,Yozgat,1995,SMED
ADMIN_TUR_00018,Isparta,1995,SMED
ADMIN_TUR_00019,Gumshane,1995,SMED
ADMIN_TUR_00020,Denizli,1995,SMED
ADMIN_TUR_00021,Mardin,1995,SMED
ADMIN_TUR_00022,Hakkari,1995,SMED
ADMIN_TUR_00023,Corum,1995,SMED
ADMIN_TUR_00024,Kutahya,1995,SMED
ADMIN_TUR_00025,Bilecik,1995,SMED
ADMIN_TUR_00026,Kars,1995,SMED
ADMIN_TUR_00027,Bursa,1995,SMED
ADMIN_TUR_00028,Adana,1995,SMED
ADMIN_TUR_00029,Aydin,1995,SMED
ADMIN_TUR_00030,Balikesir,1995,SMED
ADMIN_TUR_00031,Trabzon,1995,SMED
ADMIN_TUR_00032,Afyon,1995,SMED
ADMIN_TUR_00033,Agri,1995,SMED
ADMIN_TUR_00034,Diyarbakir,1995,SMED
ADMIN_TUR_00035,Eskisehir,1995,SMED
ADMIN_TUR_00036,Izmir,1995,SMED
ADMIN_TUR_00037,Mugla,1995,SMED
ADMIN_TUR_00038,Artvin,1995,SMED
ADMIN_TUR_00039,Burdur,1995,SMED
ADMIN_TUR_00040,Giresun,1995,SMED
ADMIN_TUR_00041,Kocaeli,1995,SMED
ADMIN_TUR_00042,Siirt,1995,SMED
ADMIN_TUR_00043,Malatya,1995,SMED
ADMIN_TUR_00044,Bingol,1995,SMED
ADMIN_TUR_00045,Tunceli,1995,SMED
ADMIN_TUR_00046,Ordu,1995,SMED
ADMIN_TUR_00047,Elazig,1995,SMED
ADMIN_TUR_00048,Tokat,1995,SMED
ADMIN_TUR_00049,Erzincan,1995,SMED
ADMIN_TUR_00050,Sinop,1995,SMED
ADMIN_TUR_00051,Hatay,1995,SMED
ADMIN_TUR_00052,Zonguldak,1995,SMED
ADMIN_TUR_00053,Bitlis,1995,SMED
ADMIN_TUR_00054,Gaziantep,1995,SMED
ADMIN_TUR_00055,Erzurum,1995,SMED
ADMIN_TUR_00056,Kayseri,1995,SMED
ADMIN_TUR_00057,Urfa,1995,SMED
ADMIN_TUR_00058,Cankiri,1995,SMED
ADMIN_TUR_00059,Samsun,1995,SMED
ADMIN_TUR_00060,Nigde,1995,SMED
ADMIN_TUR_00061,Bolu,1995,SMED
ADMIN_TUR_00062,Manisa,1995,SMED
ADMIN_TUR_00063,Sakarya,1995,SMED
ADMIN_TUR_00064,Ankara,1995,SMED
ADMIN_TUR_00065,Usak,1995,SMED
ADMIN_TUR_00066,Antalya,1995,SMED
ADMIN_BRN_00000,Brunei,1995,SEAS
ADMIN_IDN_00000,Aceh,1995,SEAS
ADMIN_IDN_00001,Jawa Timur,1995,SEAS
ADMIN_IDN_00002,Kalimantan Tengah,1995,SEAS
ADMIN_IDN_00003,Jawa Barat,1995,SEAS
ADMIN_IDN_00004,Sulawesi Tenggara,1995,SEAS
ADMIN_IDN_00005,Sumatera Barat,1995,SEAS
ADMIN_IDN_00006,Yogyakarta,1995,SEAS
ADMIN_IDN_00007,Maluku,1995,SEAS
ADMIN_IDN_00008,Sulawesi Utara,1995,SEAS
ADMIN_IDN_00009,Jawa Tengah,1995,SEAS
ADMIN_IDN_00010,Jambi,1995,SEAS
ADMIN_IDN_00011,Lampung,1995,SEAS
ADMIN_IDN_00012,Kalimantan Selatan,1995,SEAS
ADMIN_IDN_00013,Nusa Tenggara Timur,1995,SEAS
ADMIN_IDN_00014,Riau,1995,SEAS
ADMIN_IDN_00015,Sumatera Selatan,1995,SEAS
ADMIN_IDN_00016,Jakarta Raya,1995,SEAS
ADMIN_IDN_00017,Sulawesi Selatan,1995,SEAS
ADMIN_IDN_00018,Bali,1995,SEAS
ADMIN_IDN_00019,Kalimantan Timur,1995,SEAS
ADMIN_IDN_00020,Bengkulu,1995,SEAS
ADMIN_IDN_00021,Sumatera Utara,1995,SEAS
ADMIN_IDN_00022,Nusa Tenggara Barat,1995,SEAS
ADMIN_IDN_00023,Sulawesi Tengah,1995,SEAS
ADMIN_IDN_00024,Kalimantan Barat,1995,SEAS
ADMIN_IDN_00025,Irian Jaya,1995,SEAS
ADMIN_KHM_00000,Kracheh,1995,SEAS
ADMIN_KHM_00001,Kampong Cham,1995,SEAS
ADMIN_KHM_00002,Prey Veng,1995,SEAS
ADMIN_KHM_00003,Kampong Thum,1995,SEAS
ADMIN_KHM_00004,Preah Vihear,1995,SEAS
ADMIN_KHM_00005,Rotanokiri,1995,SEAS
ADMIN_KHM_00006,Kampong Chhnang,1995,SEAS
ADMIN_KHM_00007,Takev,1995,SEAS
ADMIN_KHM_00008,Stoeng Treng,1995,SEAS
ADMIN_KHM_00009,Svay Rieng,1995,SEAS
ADMIN_KHM_00010,Batdambang,1995,SEAS
ADMIN_KHM_00011,Kampot,1995,SEAS
ADMIN_KHM_00012,Kampong Spoe,1995,SEAS
ADMIN_KHM_00013,Siemreab-Otdar Meanc,1995,SEAS
ADMIN_KHM_00014,Mondol Kiri,1995,SEAS
ADMIN_KHM_00015,Kaoh Kong,1995,SEAS
ADMIN_KHM_00016,Pouthisat,1995,SEAS
ADMIN_KHM_00017,Phnum Penh,1995,SEAS
ADMIN_KHM_00018,Kandal,1995,SEAS
ADMIN_LAO_00000,Xaignabouri,1995,SEAS
ADMIN_LAO_00001,Xiangkhoang,1995,SEAS
ADMIN_LAO_00002,Viangchan,1995,SEAS
ADMIN_LAO_00003,Khammouan,1995,SEAS
ADMIN_LAO_00004,Bokeo,1995,SEAS
ADMIN_LAO_00005,Louang Namtha,1995,SEAS
ADMIN_LAO_00006,Xekong,1995,SEAS
ADMIN_LAO_00007,Saravan,1995,SEAS
ADMIN_LAO_00008,Vientiane,1995,SEAS
ADMIN_LAO_00009,Phongsali,1995,SEAS
ADMIN_LAO_00010,Borikhamxai,1995,SEAS
ADMIN_LAO_00011,Houaphan,1995,SEAS
ADMIN_LAO_00012,Attapeu,1995,SEAS
ADMIN_LAO_00013,Oudomxai,1995,SEAS
ADMIN_LAO_00014,Louangphrabang,1995,SEAS
ADMIN_LAO_00015,Savannakhet,1995,SEAS
ADMIN_LAO_00016,Champasak,1995,SEAS
ADMIN_MYS_00000,Selangor,1995,SEAS
ADMIN_MYS_00001,Perak,1995,SEAS
ADMIN_MYS_00002,Kuala Lumpur,1995,SEAS
ADMIN_MYS_00003,Johor,1995,SEAS
ADMIN_MYS_00004,Pahang,1995,SEAS
ADMIN_MYS_00005,Pulau Pinang,1995,SEAS
ADMIN_MYS_00006,Negeri Sembilan,1995,SEAS
ADMIN_MYS_00007,Sarawak,1995,SEAS
ADMIN_MYS_00008,Kedah,1995,SEAS
ADMIN_MYS_00009,Perlis,1995,SEAS
ADMIN_MYS_00010,Kelantan,1995,SEAS
ADMIN_MYS_00011,Melaka,1995,SEAS
ADMIN_MYS_00012,Terengganu,1995,SEAS
ADMIN_MYS_00013,Sabah,1995,SEAS
ADMIN_PHL_00000,Central Mindanao,1995,SEAS
ADMIN_PHL_00001,Eastern Visayas,1995,SEAS
ADMIN_PHL_00002,Cordillera Administr,1995,SEAS
ADMIN_PHL_00003,Western Visayas,1995,SEAS
ADMIN_PHL_00004,Southern Mindanao,1995,SEAS
ADMIN_PHL_00005,Central Visayas,1995,SEAS
ADMIN_PHL_00006,Southern Tagalog,1995,SEAS
ADMIN_PHL_00007,Western Mindanao,1995,SEAS
ADMIN_PHL_00008,Northern Mindanao,1995,SEAS
ADMIN_PHL_00009,Bicol,1995,SEAS
ADMIN_PHL_00010,Central Luzon,1995,SEAS
ADMIN_PHL_00011,Ilocos,1995,SEAS
ADMIN_PHL_00012,National Capital Reg,1995,SEAS
ADMIN_PHL_00013,Cagayan Valley,1995,SEAS
ADMIN_SGP_00000,Singapore,1995,SEAS
ADMIN_THA_00000,Nan,1995,SEAS
ADMIN_THA_00001,Udon Thani,1995,SEAS
ADMIN_THA_00002,Phra Nakhon Si Ayutt,1995,SEAS
ADMIN_THA_00003,Chaiyaphum,1995,SEAS
ADMIN_THA_00004,Phetchabun,1995,SEAS
ADMIN_THA_00005,Maha Sarakham,1995,SEAS
ADMIN_THA_00006,Yasothon,1995,SEAS
ADMIN_THA_00007,Nakhon Pathom,1995,SEAS
ADMIN_THA_00008,Kanchanaburi,1995,SEAS
ADMIN_THA_00009,Ubon Ratchathani,1995,SEAS
ADMIN_THA_00010,Trang,1995,SEAS
ADMIN_THA_00011,Surat Thani,1995,SEAS
ADMIN_THA_00012,Pathum Thani,1995,SEAS
ADMIN_THA_00013,Sisaket,1995,SEAS
ADMIN_THA_00014,Kamphaeng Phet,1995,SEAS
ADMIN_THA_00015,Suphan Buri,1995,SEAS
ADMIN_THA_00016,Phayao,1995,SEAS
ADMIN_THA_00017,Songkhla,1995,SEAS
ADMIN_THA_00018,Mae Hong Son,1995,SEAS
ADMIN_THA_00019,Lamphun,1995,SEAS
ADMIN_THA_00020,Pattani,1995,SEAS
ADMIN_THA_00021,Nakhon Nayok,1995,SEAS
ADMIN_THA_00022,Chumphon,1995,SEAS
ADMIN_THA_00023,Chachoengsao,1995,SEAS
ADMIN_THA_00024,Chiang Mai,1995,SEAS
ADMIN_THA_00025,Narathiwat,1995,SEAS
ADMIN_THA_00026,Nakhon Phanom,1995,SEAS
ADMIN_THA_00027,Nakhon Sawan,1995,SEAS
ADMIN_THA_00028,Chiang Rai,1995,SEAS
ADMIN_THA_00029,Ang Thong,1995,SEAS
ADMIN_THA_00030,Krung Thep,1995,SEAS
ADMIN_THA_00031,Chon Buri,1995,SEAS
ADMIN_THA_00032,Uttaradit,1995,SEAS
ADMIN_THA_00033,Sakon Nakhon,1995,SEAS
ADMIN_THA_00034,Roi Et,1995,SEAS
ADMIN_THA_00035,Lampang,1995,SEAS
ADMIN_THA_00036,Samut Songkhram,1995,SEAS
ADMIN_THA_00037,Kalasin,1995,SEAS
ADMIN_THA_00038,Nong Khai,1995,SEAS
ADMIN_THA_00039,Surin,1995,SEAS
ADMIN_THA_00040,Prachuap Khiri Khan,1995,SEAS
ADMIN_THA_00041,Sing Buri,1995,SEAS
ADMIN_THA_00042,Ranong,1995,SEAS
ADMIN_THA_00043,Samut Sakhon,1995,SEAS
ADMIN_THA_00044,Khon Kaen,1995,SEAS
ADMIN_THA_00045,Loei,1995,SEAS
ADMIN_THA_00046,Yala,1995,SEAS
ADMIN_THA_00047,Trat,1995,SEAS
ADMIN_THA_00048,Chanthaburi,1995,SEAS
ADMIN_THA_00049,Phitsanulok,1995,SEAS
ADMIN_THA_00050,Uthai Thani,1995,SEAS
ADMIN_THA_00051,Krabi,1995,SEAS
ADMIN_THA_00052,Chai Nat,1995,SEAS
ADMIN_THA_00053,Saraburi,1995,SEAS
ADMIN_THA_00054,Tak,1995,SEAS
ADMIN_THA_00055,Phetchaburi,1995,SEAS
ADMIN_THA_00056,Lop Buri,1995,SEAS
ADMIN_THA_00057,Nonthaburi,1995,SEAS
ADMIN_THA_00058,Buriram,1995,SEAS
ADMIN_THA_00059,Sukhothai,1995,SEAS
ADMIN_THA_00060,Nakhon Si Thammarat,1995,SEAS
ADMIN_THA_00061,Phichit,1995,SEAS
ADMIN_THA_00062,Phrae,1995,SEAS
ADMIN_THA_00063,Samut Prakan,1995,SEAS
ADMIN_THA_00064,Ouham-Pende,1995,SEAS
ADMIN_THA_00065,Rayong,1995,SEAS
ADMIN_THA_00066,Phangnga,1995,SEAS
ADMIN_THA_00067,Prachin Buri,1995,SEAS
ADMIN_THA_00068,Phuket,1995,SEAS
ADMIN_THA_00069,Satun,1995,SEAS
ADMIN_THA_00070,Phatthalung,1995,SEAS
ADMIN_THA_00071,Nakhon Ratchasima,1995,SEAS
ADMIN_TLS_00000,East Timor,1995,SEAS
ADMIN_VIR_00000,Virgin Is.,1995,CAR
ADMIN_VNM_00000,Thua Thien Hue,1995,SEAS
ADMIN_VNM_00001,Dong Thap,1995,SEAS
ADMIN_VNM_00002,Dac Lac,1995,SEAS
ADMIN_VNM_00003,Ninh Binh,1995,SEAS
ADMIN_VNM_00004,Quang Ninh,1995,SEAS
ADMIN_VNM_00005,Yen Bai,1995,SEAS
ADMIN_VNM_00006,Bac Thai,1995,SEAS
ADMIN_VNM_00007,Kon Tum,1995,SEAS
ADMIN_VNM_00008,Lam Dong,1995,SEAS
ADMIN_VNM_00009,Quang Nam-Da Nang,1995,SEAS
ADMIN_VNM_00010,Minh Hai,1995,SEAS
ADMIN_VNM_00011,Vinh Phu,1995,SEAS
ADMIN_VNM_00012,Ha Giang,1995,SEAS
ADMIN_VNM_00013,Lang Son,1995,SEAS
ADMIN_VNM_00014,Soc Trang,1995,SEAS
ADMIN_VNM_00015,Long An,1995,SEAS
ADMIN_VNM_00016,Nghe An,1995,SEAS
ADMIN_VNM_00017,Son La,1995,SEAS
ADMIN_VNM_00018,Vinh Long,1995,SEAS
ADMIN_VNM_00019,Nam Ha,1995,SEAS
ADMIN_VNM_00020,Ha Tinh,1995,SEAS
ADMIN_VNM_00021,Quang Ngai,1995,SEAS
ADMIN_VNM_00022,Tuyen Quang,1995,SEAS
ADMIN_VNM_00023,Tay Ninh,1995,SEAS
ADMIN_VNM_00024,Ha Tay,1995,SEAS
ADMIN_VNM_00025,Dong Nai,1995,SEAS
ADMIN_VNM_00026,Can Tho,1995,SEAS
ADMIN_VNM_00027,Tien Giang,1995,SEAS
ADMIN_VNM_00028,Ha Bac,1995,SEAS
ADMIN_VNM_00029,Hoa Binh,1995,SEAS
ADMIN_VNM_00030,Binh Dinh,1995,SEAS
ADMIN_VNM_00031,Ho Chi Minh,1995,SEAS
ADMIN_VNM_00032,Kien Giang,1995,SEAS
ADMIN_VNM_00033,Song Be,1995,SEAS
ADMIN_VNM_00034,Cao Bang,1995,SEAS
ADMIN_VNM_00035,Lai Chau,1995,SEAS
ADMIN_VNM_00036,Spratly Is.,1995,SEAS
