locationid,locationname,time,regionid
ADMIN_VNM_00037,Thai Binh,1995,SEAS
ADMIN_VNM_00038,Ben Tre,1995,SEAS
ADMIN_VNM_00039,Tra Vinh,1995,SEAS
ADMIN_VNM_00040,Hai Phong,1995,SEAS
ADMIN_VNM_00041,Ba Ria-Vung Tau,1995,SEAS
ADMIN_VNM_00042,Phu Yen,1995,SEAS
ADMIN_VNM_00043,Binh Thuan,1995,SEAS
ADMIN_VNM_00044,An Giang,1995,SEAS
ADMIN_VNM_00045,Quang Tri,1995,SEAS
ADMIN_VNM_00046,Khanh Hoa,1995,SEAS
ADMIN_VNM_00047,Thanh Hoa,1995,SEAS
ADMIN_VNM_00048,Gia Lai,1995,SEAS
ADMIN_VNM_00049,Ha Noi,1995,SEAS
ADMIN_VNM_00050,Lao Cai,1995,SEAS
ADMIN_VNM_00051,Quang Binh,1995,SEAS
ADMIN_VNM_00052,Hai Hung,1995,SEAS
ADMIN_VNM_00053,Ninh Thuan,1995,SEAS
ADMIN_CHL_00000,Atacama,1995,SAMP
ADMIN_CHL_00001,Magallanes y de la A,1995,SAMP
ADMIN_CHL_00002,Los Lagos,1995,SAMP
ADMIN_CHL_00003,Valparaiso,1995,SAMP
ADMIN_CHL_00004,Libertador General B,1995,SAMP
ADMIN_CHL_00005,Ocean Islands,1995,SAMP
ADMIN_CHL_00006,Araucania,1995,SAMP
ADMIN_CHL_00007,Antofagasta,1995,SAMP
ADMIN_CHL_00008,Tarapaca,1995,SAMP
ADMIN_CHL_00009,Aisen del General Ca,1995,SAMP
ADMIN_CHL_00010,Bio-Bio,1995,SAMP
ADMIN_CHL_00011,Region Metropolitana,1995,SAMP
ADMIN_CHL_00012,Maule,1995,SAMP
ADMIN_CHL_00013,Coquimbo,1995,SAMP
ADMIN_ECU_00000,Chimborazo,1995,SAMP
ADMIN_ECU_00001,Azuay,1995,SAMP
ADMIN_ECU_00002,Esmeraldas,1995,SAMP
ADMIN_ECU_00003,Sucumbios,1995,SAMP
ADMIN_ECU_00004,Manabi,1995,SAMP
ADMIN_ECU_00005,Imbabura,1995,SAMP
ADMIN_ECU_00006,Carchi,1995,SAMP
ADMIN_ECU_00007,Los Rios,1995,SAMP
ADMIN_ECU_00008,Morona-Santiago,1995,SAMP
ADMIN_ECU_00009,Cotopaxi,1995,SAMP
ADMIN_ECU_00010,Pichincha,1995,SAMP
ADMIN_ECU_00011,Loja,1995,SAMP
ADMIN_ECU_00012,Bolivar,1995,SAMP
ADMIN_ECU_00013,El Oro,1995,SAMP
ADMIN_ECU_00014,Pastaza,1995,SAMP
ADMIN_ECU_00015,Tungurahua,1995,SAMP
ADMIN_ECU_00016,Zamora-Chinchipe,1995,SAMP
ADMIN_ECU_00017,Napo,1995,SAMP
ADMIN_ECU_00018,Canar,1995,SAMP
ADMIN_ECU_00019,Guayas,1995,SAMP
ADMIN_ECU_00020,Galapagos,1995,SAMP
ADMIN_PER_00000,Tacna,1995,SAMP
ADMIN_PER_00001,Arequipa,1995,SAMP
ADMIN_PER_00002,Huancavelica,1995,SAMP
ADMIN_PER_00003,Lima,1995,SAMP
ADMIN_PER_00004,Huanuco,1995,SAMP
ADMIN_PER_00005,Piura,1995,SAMP
ADMIN_PER_00006,Puno,1995,SAMP
ADMIN_PER_00007,Lambayeque,1995,SAMP
ADMIN_PER_00008,Madre de Dios,1995,SAMP
ADMIN_PER_00009,Apurimac,1995,SAMP
ADMIN_PER_00010,Amazonas,1995,SAMP
ADMIN_PER_00011,Ica,1995,SAMP
ADMIN_PER_00012,Ancash,1995,SAMP
ADMIN_PER_00013,La Libertad,1995,SAMP
ADMIN_PER_00014,Moquegua,1995,SAMP
ADMIN_PER_00015,Callao,1995,SAMP
ADMIN_PER_00016,Junin,1995,SAMP
ADMIN_PER_00017,Tumbes,1995,SAMP
ADMIN_PER_00018,Cusco,1995,SAMP
ADMIN_PER_00019,San Martin,1995,SAMP
ADMIN_PER_00020,Pasco,1995,SAMP
ADMIN_PER_00021,Loreto,1995,SAMP
ADMIN_PER_00022,Ucayali,1995,SAMP
ADMIN_PER_00023,Ayacucho,1995,SAMP
ADMIN_PER_00024,Cajamarca,1995,SAMP
ADMIN_ARG_00000,Chubut,1995,SAMA
ADMIN_ARG_00001,Santa Cruz,1995,SAMA
ADMIN_ARG_00002,Buenos Aires,1995,SAMA
ADMIN_ARG_00003,Misiones,1995,SAMA
ADMIN_ARG_00004,Neuquen,1995,SAMA
ADMIN_ARG_00005,Rio Negro,1995,SAMA
ADMIN_ARG_00006,Santiago del Estero,1995,SAMA
ADMIN_ARG_00007,Entre Rios,1995,SAMA
ADMIN_ARG_00008,San Luis,1995,SAMA
ADMIN_ARG_00009,San Juan,1995,SAMA
ADMIN_ARG_00010,Catamarca,1995,SAMA
ADMIN_ARG_00011,La Pampa,1995,SAMA
ADMIN_ARG_00012,Cordoba,1995,SAMA
ADMIN_ARG_00013,Chaco,1995,SAMA
ADMIN_ARG_00014,Distrito Federal,1995,SAMA
ADMIN_ARG_00015,Santa Fe,1995,SAMA
ADMIN_ARG_00016,Tucuman,1995,SAMA
ADMIN_ARG_00017,La Rioja,1995,SAMA
ADMIN_ARG_00018,Salta,1995,SAMA
ADMIN_ARG_00019,Jujuy,1995,SAMA
ADMIN_ARG_00020,Formosa,1995,SAMA
ADMIN_ARG_00021,Tierra del Fuego,1995,SAMA
ADMIN_ARG_00022,Corrientes,1995,SAMA
ADMIN_ARG_00023,Mendoza,1995,SAMA
ADMIN_BRA_00000,Parana,1995,SAMA
ADMIN_BRA_00001,Piaui,1995,SAMA
ADMIN_BRA_00002,Amapa,1995,SAMA
ADMIN_BRA_00003,Roraima,1995,SAMA
ADMIN_BRA_00004,Distrito Federal,1995,SAMA
ADMIN_BRA_00005,Sao Paulo,1995,SAMA
ADMIN_BRA_00006,Ceara,1995,SAMA
ADMIN_BRA_00007,Rio Grande do Norte,1995,SAMA
ADMIN_BRA_00008,Alagoas,1995,SAMA
ADMIN_BRA_00009,Litigated Zone,1995,SAMA
ADMIN_BRA_00010,Rio Grande do Sul,1995,SAMA
ADMIN_BRA_00011,Goias,1995,SAMA
ADMIN_BRA_00012,Sergipe,1995,SAMA
ADMIN_BRA_00013,Mato Grosso,1995,SAMA
ADMIN_BRA_00014,Rio de Janeiro,1995,SAMA
ADMIN_BRA_00015,Rondonia,1995,SAMA
ADMIN_BRA_00016,Litigated Zone,1995,SAMA
ADMIN_BRA_00017,Santa Catarina,1995,SAMA
ADMIN_BRA_00018,Acre,1995,SAMA
ADMIN_BRA_00019,Minas Gerais,1995,SAMA
ADMIN_BRA_00020,Pernambuco,1995,SAMA
ADMIN_BRA_00021,Litigated Zone,1995,SAMA
ADMIN_BRA_00022,Espirito Santo,1995,SAMA
ADMIN_BRA_00023,Maranhao,1995,SAMA
ADMIN_BRA_00024,Para,1995,SAMA
ADMIN_BRA_00025,Bahia,1995,SAMA
ADMIN_BRA_00026,Mato Grosso do Sul,1995,SAMA
ADMIN_BRA_00027,Tocantins,1995,SAMA
ADMIN_BRA_00028,Paraiba,1995,SAMA
ADMIN_BRA_00029,Litigated Zone,1995,SAMA
ADMIN_BRA_00030,Amazonas,1995,SAMA
ADMIN_COL_00000,Cordoba,1995,SAMA
ADMIN_COL_00001,Bolivar,1995,SAMA
ADMIN_COL_00002,Santander,1995,SAMA
ADMIN_COL_00003,Caldas,1995,SAMA
ADMIN_COL_00004,Quindio,1995,SAMA
ADMIN_COL_00005,Cundinamarca,1995,SAMA
ADMIN_COL_00006,Putumayo,1995,SAMA
ADMIN_COL_00007,Valle del Cauca,1995,SAMA
ADMIN_COL_00008,San Andres y Provide,1995,SAMA
ADMIN_COL_00009,Choco,1995,SAMA
ADMIN_COL_00010,Boyaca,1995,SAMA
ADMIN_COL_00011,Tolima,1995,SAMA
ADMIN_COL_00012,Cauca,1995,SAMA
ADMIN_COL_00013,Magdalena,1995,SAMA
ADMIN_COL_00014,Amazonas,1995,SAMA
ADMIN_COL_00015,Cesar,1995,SAMA
ADMIN_COL_00016,Antioquia,1995,SAMA
ADMIN_COL_00017,La Guajira,1995,SAMA
ADMIN_COL_00018,Guaviare,1995,SAMA
ADMIN_COL_00019,Arauca,1995,SAMA
ADMIN_COL_00020,Guainia,1995,SAMA
ADMIN_COL_00021,Huila,1995,SAMA
ADMIN_COL_00022,Sucre,1995,SAMA
ADMIN_COL_00023,Casanare,1995,SAMA
ADMIN_COL_00024,Distrito Especial,1995,SAMA
ADMIN_COL_00025,Vaupes,1995,SAMA
ADMIN_COL_00026,Narino,1995,SAMA
ADMIN_COL_00027,Caqueta,1995,SAMA
ADMIN_COL_00028,Vichada,1995,SAMA
ADMIN_COL_00029,Meta,1995,SAMA
ADMIN_COL_00030,Norde de Santander,1995,SAMA
ADMIN_COL_00031,Risaralda,1995,SAMA
ADMIN_COL_00032,Atlantico,1995,SAMA
ADMIN_GUF_00000,Cayenne,1995,SAMA
ADMIN_GUF_00001,Saint-Laurent-du-Mar,1995,SAMA
ADMIN_GUY_00000,Upper Demerara-Berbi,1995,SAMA
ADMIN_GUY_00001,Mahaica-Berbice,1995,SAMA
ADMIN_GUY_00002,Barima-Waini,1995,SAMA
ADMIN_GUY_00003,Upper Takutu-Upper E,1995,SAMA
ADMIN_GUY_00004,Potaro-Siparuni,1995,SAMA
ADMIN_GUY_00005,Pomeroon-Supenaam,1995,SAMA
ADMIN_GUY_00006,Demerara-Mahaica,1995,SAMA
ADMIN_GUY_00007,Cuyuni-Mazaruni,1995,SAMA
ADMIN_GUY_00008,East Berbice-Corenty,1995,SAMA
ADMIN_GUY_00009,Essequibo Islands-We,1995,SAMA
ADMIN_SUR_00000,Commewijne,1995,SAMA
ADMIN_SUR_00001,Sipaliwini,1995,SAMA
ADMIN_SUR_00002,Marowijne,1995,SAMA
ADMIN_SUR_00003,Saramacca,1995,SAMA
ADMIN_SUR_00004,Wanica,1995,SAMA
ADMIN_SUR_00005,Brokopondo,1995,SAMA
ADMIN_SUR_00006,Para,1995,SAMA
ADMIN_SUR_00007,Paramaribo,1995,SAMA
ADMIN_SUR_00008,Nickerie,1995,SAMA
ADMIN_SUR_00009,Coronie,1995,SAMA
ADMIN_URY_00000,San Jose,1995,SAMA
ADMIN_URY_00001,Colonia,1995,SAMA
ADMIN_URY_00002,Cerro Largo,1995,SAMA
ADMIN_URY_00003,Artigas,1995,SAMA
ADMIN_URY_00004,Rocha,1995,SAMA
ADMIN_URY_00005,Lavalleja,1995,SAMA
ADMIN_URY_00006,Canelones,1995,SAMA
ADMIN_URY_00007,Salto,1995,SAMA
ADMIN_URY_00008,Tacuarembo,1995,SAMA
ADMIN_URY_00009,Montevideo,1995,SAMA
ADMIN_URY_00010,Florida,1995,SAMA
ADMIN_URY_00011,Paysandu,1995,SAMA
ADMIN_URY_00012,Flores,1995,SAMA
ADMIN_URY_00013,Rio Negro,1995,SAMA
ADMIN_URY_00014,Maldonado,1995,SAMA
ADMIN_URY_00015,Soriano,1995,SAMA
ADMIN_URY_00016,Treinta y Tres,1995,SAMA
ADMIN_URY_00017,Durazno,1995,SAMA
ADMIN_URY_00018,Rivera,1995,SAMA
ADMIN_VEN_00000,Carabobo,1995,SAMA
ADMIN_VEN_00001,Portuguesa,1995,SAMA
ADMIN_VEN_00002,Zulia,1995,SAMA
ADMIN_VEN_00003,Delta Amacuro,1995,SAMA
ADMIN_VEN_00004,Aragua,1995,SAMA
ADMIN_VEN_00005,Distrito Federal,1995,SAMA
ADMIN_VEN_00006,Sucre,1995,SAMA
ADMIN_VEN_00007,Lara,1995,SAMA
ADMIN_VEN_00008,Dependencias Federal,1995,SAMA
ADMIN_VEN_00009,Merida,1995,SAMA
ADMIN_VEN_00010,Barinas,1995,SAMA
ADMIN_VEN_00011,Cojedes,1995,SAMA
ADMIN_VEN_00012,Monagas,1995,SAMA
ADMIN_VEN_00013,Apure,1995,SAMA
ADMIN_VEN_00014,Anzoategui,1995,SAMA
ADMIN_VEN_00015,Falcon,1995,SAMA
ADMIN_VEN_00016,Neuva Esparta,1995,SAMA
ADMIN_VEN_00017,Tachira,1995,SAMA
ADMIN_VEN_00018,Trujillo,1995,SAMA
ADMIN_VEN_00019,Yaracuy,1995,SAMA
ADMIN_VEN_00020,Bolivar,1995,SAMA
ADMIN_VEN_00021,Amazonas,1995,SAMA
ADMIN_VEN_00022,Guarico,1995,SAMA
ADMIN_VEN_00023,Miranda,1995,SAMA
ADMIN_ASM_00000,American Samoa,1995,PACS
ADMIN_COK_00000,Cook Is.,1995,PACS
ADMIN_FJI_00000,Fiji,1995,PACS
ADMIN_FSM_00000,Micronesia,1995,PACS
ADMIN_GUM_00000,Guam,1995,PACS
ADMIN_KIR_00000,Kiribati,1995,PACS
ADMIN_MHL_00000,Marshall Is.,1995,PACS
ADMIN_MNP_00000,Northern Mariana Is.,1995,PACS
ADMIN_NCL_00000,New Caledonia,1995,PACS
ADMIN_NFK_00000,Norfolk I.,1995,PACS
ADMIN_NIU_00000,Niue,1995,PACS
ADMIN_NRU_00000,Nauru,1995,PACS
ADMIN_PCN_00000,Pitcairn Is.,1995,PACS
ADMIN_PLW_00000,Palau,1995,PACS
ADMIN_PYF_00000,French Polynesia,1995,PACS
ADMIN_SLB_00000,Solomon Is.,1995,PACS
ADMIN_TKL_00000,Tokelau,1995,PACS
ADMIN_TON_00000,Tonga,1995,PACS
ADMIN_TUV_00000,Tuvalu,1995,PACS
ADMIN_UMI_00000,Howland I.,1995,PACS
ADMIN_UMI_00001,Midway Is.,1995,PACS
ADMIN_UMI_00002,Wake I.,1995,PACS
ADMIN_UMI_00003,Johnston Atoll,1995,PACS
ADMIN_UMI_00004,Baker I.,1995,PACS
ADMIN_UMI_00005,Jarvis I.,1995,PACS
ADMIN_USA_00045,Hawaii,1995,PACS
ADMIN_VUT_00000,Vanuatu,1995,PACS
ADMIN_WLF_00000,Wallis & Futuna,1995,PACS
ADMIN_WSM_00000,Samoa,1995,PACS
ADMIN_AUS_00000,Tasmania,1995,PACB
ADMIN_AUS_00001,Northern Territory,1995,PACB
ADMIN_AUS_00002,Queensland,1995,PACB
ADMIN_AUS_00003,South Australia,1995,PACB
ADMIN_AUS_00004,Victoria,1995,PACB
ADMIN_AUS_00005,Australian Capital T,1995,PACB
ADMIN_AUS_00006,Western Australia,1995,PACB
ADMIN_AUS_00007,New South Wales,1995,PACB
ADMIN_NZL_00000,Canterbury,1995,PACB
ADMIN_NZL_00001,Auckland,1995,PACB
ADMIN_NZL_00002,East Cape,1995,PACB
ADMIN_NZL_00003,Taranaki,1995,PACB
ADMIN_NZL_00004,Northland,1995,PACB
ADMIN_NZL_00005,Nelson-Marlborough,1995,PACB
ADMIN_NZL_00006,Bay of Plenty,1995,PACB
ADMIN_NZL_00007,Westland,1995,PACB
ADMIN_NZL_00008,Wanganui-Manawatu,1995,PACB
ADMIN_NZL_00009,Southland,1995,PACB
ADMIN_NZL_00010,Waikato,1995,PACB
ADMIN_NZL_00011,Hawke's Bay,1995,PACB
ADMIN_NZL_00012,Otago,1995,PACB
ADMIN_NZL_00013,Wellington,1995,PACB
ADMIN_PNG_00000,Enga,1995,PACB
ADMIN_PNG_00001,West Sepik,1995,PACB
ADMIN_PNG_00002,Southern Highlands,1995,PACB
ADMIN_PNG_00003,Northern,1995,PACB
ADMIN_PNG_00004,Western,1995,PACB
ADMIN_PNG_00005,Gulf,1995,PACB
ADMIN_PNG_00006,Morobe,1995,PACB
ADMIN_PNG_00007,Central,1995,PACB
ADMIN_PNG_00008,East New Britain,1995,PACB
ADMIN_PNG_00009,Milne Bay,1995,PACB
ADMIN_PNG_00010,Northern Solomons,1995,PACB
ADMIN_PNG_00011,New Ireland,1995,PACB
ADMIN_PNG_00012,East Sepik,1995,PACB
ADMIN_PNG_00013,Madang,1995,PACB
ADMIN_PNG_00014,Western Highlands,1995,PACB
ADMIN_PNG_00015,Manus,1995,PACB
ADMIN_PNG_00016,Chimbu,1995,PACB
ADMIN_PNG_00017,West New Britain,1995,PACB
ADMIN_PNG_00018,Eastern Highlands,1995,PACB
ADMIN_PNG_00019,National Capital,1995,PACB
ADMIN_BEL_00000,Liege,1995,NWE
ADMIN_BEL_00001,Limburg,1995,NWE
ADMIN_BEL_00002,Brabant,1995,NWE
ADMIN_BEL_00003,Hainaut,1995,NWE
ADMIN_BEL_00004,Luxembourg,1995,NWE
ADMIN_BEL_00005,Bruxelles-Brussel,1995,NWE
ADMIN_BEL_00006,Oost-Vlaanderen,1995,NWE
ADMIN_BEL_00007,Antwerpen,1995,NWE
ADMIN_BEL_00008,West-Vlaanderen,1995,NWE
ADMIN_BEL_00009,Namur,1995,NWE
ADMIN_BEL_00010,Nivelles,1995,NWE
ADMIN_DEU_00000,Niedersachsen,1995,NWE
ADMIN_DEU_00002,Bayern,1995,NWE
ADMIN_DEU_00003,Rheinland-Pfalz,1995,NWE
ADMIN_DEU_00004,Baden-Wurttemberg,1995,NWE
ADMIN_DEU_00006,Bremen,1995,NWE
ADMIN_DEU_00008,Hessen,1995,NWE
ADMIN_DEU_00011,Nordrhein-Westfalen,1995,NWE
ADMIN_DEU_00012,Hamburg,1995,NWE
ADMIN_DEU_00013,Schleswig-Holstein,1995,NWE
ADMIN_DEU_00014,Saarland,1995,NWE
ADMIN_DNK_00005,Sonderjylland,1995,NWE
ADMIN_DNK_00006,Nordjylland,1995,NWE
ADMIN_DNK_00009,Vejle,1995,NWE
ADMIN_DNK_00010,Ribe,1995,NWE
ADMIN_DNK_00012,Ringkobing,1995,NWE
ADMIN_DNK_00013,Viborg,1995,NWE
ADMIN_DNK_00014,Arhus,1995,NWE
ADMIN_ESP_00000,Extremadura,1995,NWE
ADMIN_ESP_00003,La Rioja,1995,NWE
ADMIN_ESP_00005,Asturias,1995,NWE
ADMIN_ESP_00006,Melilla,1995,NWE
ADMIN_ESP_00008,Galicia,1995,NWE
ADMIN_ESP_00010,Navarra,1995,NWE
ADMIN_ESP_00011,Canarias,1995,NWE
ADMIN_ESP_00016,Cantabria,1995,NWE
ADMIN_ESP_00017,Pais Vasco,1995,NWE
ADMIN_FRA_00002,Poitou-Charentes,1995,NWE
ADMIN_FRA_00004,Basse-Normandie,1995,NWE
ADMIN_FRA_00005,Franche-Comte,1995,NWE
ADMIN_FRA_00006,Alsace,1995,NWE
ADMIN_FRA_00007,Picardie,1995,NWE
ADMIN_FRA_00008,Bourgogne,1995,NWE
ADMIN_FRA_00009,Limousin,1995,NWE
ADMIN_FRA_00010,Aquitaine,1995,NWE
ADMIN_FRA_00011,Centre,1995,NWE
ADMIN_FRA_00013,Ile-del-France,1995,NWE
ADMIN_FRA_00014,Bretagne,1995,NWE
ADMIN_FRA_00015,Midi-Pyrenees,1995,NWE
ADMIN_FRA_00016,Nord-Pas-de-Calais,1995,NWE
ADMIN_FRA_00018,Champagne-Ardenne,1995,NWE
ADMIN_FRA_00019,Pays de la Loire,1995,NWE
ADMIN_FRA_00020,Lorraine,1995,NWE
ADMIN_FRA_00021,Haute-Normandie,1995,NWE
ADMIN_FRO_00000,Faeroe Islands,1995,NWE
ADMIN_GBR_00000,Scotland,1995,NWE
ADMIN_GBR_00001,England,1995,NWE
ADMIN_GBR_00002,Wales,1995,NWE
ADMIN_GBR_00003,Northern Ireland,1995,NWE
ADMIN_GGY_00000,Guernsey,1995,NWE
ADMIN_GRL_00000,Nordgronland,1995,NWE
ADMIN_GRL_00001,Ostgronland,1995,NWE
ADMIN_GRL_00002,Vestgronland,1995,NWE
ADMIN_IMN_00000,Isle of Man,1995,NWE
ADMIN_IRL_00000,Connacht,1995,NWE
ADMIN_IRL_00001,Munster,1995,NWE
ADMIN_IRL_00002,Ulster,1995,NWE
ADMIN_IRL_00003,Leinster,1995,NWE
ADMIN_ISL_00000,Vesturland,1995,NWE
ADMIN_ISL_00001,Sudhurland,1995,NWE
ADMIN_ISL_00002,Nordhurland Vestra,1995,NWE
ADMIN_ISL_00003,Vestfirdhir,1995,NWE
ADMIN_ISL_00004,Nordhurland Eystra,1995,NWE
ADMIN_ISL_00005,Reykjavik,1995,NWE
ADMIN_ISL_00006,Austurland,1995,NWE
ADMIN_JEY_00000,Jersey,1995,NWE
ADMIN_NLD_00000,Gelderland,1995,NWE
ADMIN_NLD_00001,Noord-Holland,1995,NWE
ADMIN_NLD_00002,Noord-Brabant,1995,NWE
ADMIN_NLD_00003,Utrecht,1995,NWE
ADMIN_NLD_00004,Zeeland,1995,NWE
ADMIN_NLD_00005,Friesland,1995,NWE
ADMIN_NLD_00006,Flevoland,1995,NWE
ADMIN_NLD_00007,Groningen,1995,NWE
ADMIN_NLD_00008,Drenthe,1995,NWE
ADMIN_NLD_00009,Overijssel,1995,NWE
ADMIN_NLD_00010,Limburg,1995,NWE
ADMIN_NLD_00011,Zuid-Holland,1995,NWE
ADMIN_NOR_00000,Vestfold,1995,NWE
ADMIN_NOR_00001,Aust-Agder,1995,NWE
ADMIN_NOR_00002,Finnmark,1995,NWE
ADMIN_NOR_00003,Troms,1995,NWE
ADMIN_NOR_00004,Hedmark,1995,NWE
ADMIN_NOR_00005,Sor-Trondelag,1995,NWE
ADMIN_NOR_00006,Nordland,1995,NWE
ADMIN_NOR_00007,Buskerud,1995,NWE
ADMIN_NOR_00008,Ostfold,1995,NWE
ADMIN_NOR_00009,Rogaland,1995,NWE
ADMIN_NOR_00010,Telemark,1995,NWE
ADMIN_NOR_00011,Akershus,1995,NWE
ADMIN_NOR_00012,Oppland,1995,NWE
ADMIN_NOR_00013,Hordaland,1995,NWE
ADMIN_NOR_00014,Oslo,1995,NWE
ADMIN_NOR_00015,Sogn Og Fjordane,1995,NWE
ADMIN_NOR_00016,Vest-Agder,1995,NWE
ADMIN_NOR_00017,Nord-Trondelag,1995,NWE
ADMIN_NOR_00018,More Og Romsdal,1995,NWE
ADMIN_PRT_00000,Evora,1995,NWE
ADMIN_PRT_00001,Castelo Branco,1995,NWE
ADMIN_PRT_00002,Portalegre,1995,NWE
ADMIN_PRT_00003,Porto,1995,NWE
ADMIN_PRT_00004,Viseu,1995,NWE
ADMIN_PRT_00005,Aveiro,1995,NWE
ADMIN_PRT_00006,Leiria,1995,NWE
ADMIN_PRT_00007,Madeira,1995,NWE
ADMIN_PRT_00008,Beja,1995,NWE
ADMIN_PRT_00009,Guarda,1995,NWE
ADMIN_PRT_00010,Setubal,1995,NWE
ADMIN_PRT_00011,Viana do Castelo,1995,NWE
ADMIN_PRT_00012,Faro,1995,NWE
ADMIN_PRT_00013,Santarem,1995,NWE
ADMIN_PRT_00014,Braga,1995,NWE
ADMIN_PRT_00015,Azores,1995,NWE
ADMIN_PRT_00016,Vila Real,1995,NWE
ADMIN_PRT_00017,Coimbra,1995,NWE
ADMIN_PRT_00018,Lisboa,1995,NWE
ADMIN_PRT_00019,Braganca,1995,NWE
